[2026-06-16 17:10:26.793] [INFO] [Rank 3] [Mapper] Map completado: demo_doc_64 | palabras=12 | unicas=12
[2026-06-16 17:10:26.793] [INFO] [Rank 3] [Mapper] Map completado: demo_doc_68 | palabras=17 | unicas=17
[2026-06-16 17:10:26.793] [INFO] [Rank 3] [Mapper] Map completado: demo_doc_72 | palabras=16 | unicas=16
[2026-06-16 17:10:26.793] [INFO] [Rank 3] [Mapper] Map completado: demo_doc_76 | palabras=12 | unicas=12
[2026-06-16 17:10:26.793] [INFO] [Rank 3] [Mapper] Map completado: demo_doc_80 | palabras=17 | unicas=17
[2026-06-16 17:10:26.793] [INFO] [Rank 3] [Mapper] Map completado: demo_doc_84 | palabras=16 | unicas=16
[2026-06-16 17:10:26.793] [INFO] [Rank 3] [Mapper] Map completado: demo_doc_88 | palabras=12 | unicas=12
[2026-06-16 17:10:42.083] [INFO] [Rank 3] [Engine] Inicializado rank 3 de 4 procesos
[2026-06-16 17:10:42.097] [INFO] [Rank 3] [Mapper] Map completado: demo_doc_4 | palabras=12 | unicas=12
[2026-06-16 17:10:42.098] [INFO] [Rank 3] [Mapper] Map completado: demo_doc_8 | palabras=17 | unicas=17
[2026-06-16 17:10:42.098] [INFO] [Rank 3] [Mapper] Map completado: demo_doc_12 | palabras=16 | unicas=16
[2026-06-16 17:10:42.098] [INFO] [Rank 3] [Mapper] Map completado: demo_doc_16 | palabras=12 | unicas=12
[2026-06-16 17:10:42.098] [INFO] [Rank 3] [Mapper] Map completado: demo_doc_20 | palabras=17 | unicas=17
[2026-06-16 17:10:42.098] [INFO] [Rank 3] [Mapper] Map completado: demo_doc_24 | palabras=16 | unicas=16
[2026-06-16 17:10:42.098] [INFO] [Rank 3] [Mapper] Map completado: demo_doc_28 | palabras=12 | unicas=12
[2026-06-16 17:10:42.098] [INFO] [Rank 3] [Mapper] Map completado: demo_doc_32 | palabras=17 | unicas=17
[2026-06-16 17:10:42.098] [INFO] [Rank 3] [Mapper] Map completado: demo_doc_36 | palabras=16 | unicas=16
[2026-06-16 17:10:42.098] [INFO] [Rank 3] [Mapper] Map completado: demo_doc_40 | palabras=12 | unicas=12
[2026-06-16 17:10:42.098] [INFO] [Rank 3] [Mapper] Map completado: demo_doc_44 | palabras=17 | unicas=17
[2026-06-16 17:10:42.098] [INFO] [Rank 3] [Mapper] Map completado: demo_doc_48 | palabras=16 | unicas=16
[2026-06-16 17:10:42.098] [INFO] [Rank 3] [Mapper] Map completado: demo_doc_52 | palabras=12 | unicas=12
[2026-06-16 17:10:42.098] [INFO] [Rank 3] [Mapper] Map completado: demo_doc_56 | palabras=17 | unicas=17
[2026-06-16 17:10:42.098] [INFO] [Rank 3] [Mapper] Map completado: demo_doc_60 | palabras=16 | unicas=16
[2026-06-16 17:10:42.099] [INFO] [Rank 3] [Mapper] Map completado: demo_doc_64 | palabras=12 | unicas=12
[2026-06-16 17:10:42.099] [INFO] [Rank 3] [Mapper] Map completado: demo_doc_68 | palabras=17 | unicas=17
[2026-06-16 17:10:42.099] [INFO] [Rank 3] [Mapper] Map completado: demo_doc_72 | palabras=16 | unicas=16
[2026-06-16 17:10:42.099] [INFO] [Rank 3] [Mapper] Map completado: demo_doc_76 | palabras=12 | unicas=12
[2026-06-16 17:10:42.099] [INFO] [Rank 3] [Mapper] Map completado: demo_doc_80 | palabras=17 | unicas=17
[2026-06-16 17:10:42.099] [INFO] [Rank 3] [Mapper] Map completado: demo_doc_84 | palabras=16 | unicas=16
[2026-06-16 17:10:42.099] [INFO] [Rank 3] [Mapper] Map completado: demo_doc_88 | palabras=12 | unicas=12
[2026-06-16 17:10:58.492] [INFO] [Rank 3] [Engine] Inicializado rank 3 de 4 procesos
[2026-06-16 17:10:58.507] [INFO] [Rank 3] [Mapper] Map completado: demo_doc_4 | palabras=12 | unicas=12
[2026-06-16 17:10:58.507] [INFO] [Rank 3] [Mapper] Map completado: demo_doc_8 | palabras=17 | unicas=17
[2026-06-16 17:10:58.507] [INFO] [Rank 3] [Mapper] Map completado: demo_doc_12 | palabras=16 | unicas=16
[2026-06-16 17:10:58.507] [INFO] [Rank 3] [Mapper] Map completado: demo_doc_16 | palabras=12 | unicas=12
[2026-06-16 17:10:58.507] [INFO] [Rank 3] [Mapper] Map completado: demo_doc_20 | palabras=17 | unicas=17
[2026-06-16 17:10:58.507] [INFO] [Rank 3] [Mapper] Map completado: demo_doc_24 | palabras=16 | unicas=16
[2026-06-16 17:10:58.507] [INFO] [Rank 3] [Mapper] Map completado: demo_doc_28 | palabras=12 | unicas=12
[2026-06-16 17:10:58.507] [INFO] [Rank 3] [Mapper] Map completado: demo_doc_32 | palabras=17 | unicas=17
[2026-06-16 17:10:58.507] [INFO] [Rank 3] [Mapper] Map completado: demo_doc_36 | palabras=16 | unicas=16
[2026-06-16 17:10:58.507] [INFO] [Rank 3] [Mapper] Map completado: demo_doc_40 | palabras=12 | unicas=12
[2026-06-16 17:10:58.507] [INFO] [Rank 3] [Mapper] Map completado: demo_doc_44 | palabras=17 | unicas=17
[2026-06-16 17:10:58.507] [INFO] [Rank 3] [Mapper] Map completado: demo_doc_48 | palabras=16 | unicas=16
[2026-06-16 17:10:58.507] [INFO] [Rank 3] [Mapper] Map completado: demo_doc_52 | palabras=12 | unicas=12
[2026-06-16 17:10:58.507] [INFO] [Rank 3] [Mapper] Map completado: demo_doc_56 | palabras=17 | unicas=17
[2026-06-16 17:10:58.507] [INFO] [Rank 3] [Mapper] Map completado: demo_doc_60 | palabras=16 | unicas=16
[2026-06-16 17:10:58.507] [INFO] [Rank 3] [Mapper] Map completado: demo_doc_64 | palabras=12 | unicas=12
[2026-06-16 17:10:58.507] [INFO] [Rank 3] [Mapper] Map completado: demo_doc_68 | palabras=17 | unicas=17
[2026-06-16 17:10:58.507] [INFO] [Rank 3] [Mapper] Map completado: demo_doc_72 | palabras=16 | unicas=16
[2026-06-16 17:10:58.507] [INFO] [Rank 3] [Mapper] Map completado: demo_doc_76 | palabras=12 | unicas=12
[2026-06-16 17:10:58.508] [INFO] [Rank 3] [Mapper] Map completado: demo_doc_80 | palabras=17 | unicas=17
[2026-06-16 17:10:58.508] [INFO] [Rank 3] [Mapper] Map completado: demo_doc_84 | palabras=16 | unicas=16
[2026-06-16 17:10:58.508] [INFO] [Rank 3] [Mapper] Map completado: demo_doc_88 | palabras=12 | unicas=12
[2026-06-16 17:11:44.265] [INFO] [Rank 3] [Engine] Inicializado rank 3 de 4 procesos
[2026-06-16 17:11:44.281] [INFO] [Rank 3] [Mapper] Map completado: demo_doc_4 | palabras=12 | unicas=12
[2026-06-16 17:11:44.281] [INFO] [Rank 3] [Mapper] Map completado: demo_doc_8 | palabras=17 | unicas=17
[2026-06-16 17:11:44.281] [INFO] [Rank 3] [Mapper] Map completado: demo_doc_12 | palabras=16 | unicas=16
[2026-06-16 17:11:44.281] [INFO] [Rank 3] [Mapper] Map completado: demo_doc_16 | palabras=12 | unicas=12
[2026-06-16 17:11:44.281] [INFO] [Rank 3] [Mapper] Map completado: demo_doc_20 | palabras=17 | unicas=17
[2026-06-16 17:11:44.281] [INFO] [Rank 3] [Mapper] Map completado: demo_doc_24 | palabras=16 | unicas=16
[2026-06-16 17:11:44.281] [INFO] [Rank 3] [Mapper] Map completado: demo_doc_28 | palabras=12 | unicas=12
[2026-06-16 17:11:44.281] [INFO] [Rank 3] [Mapper] Map completado: demo_doc_32 | palabras=17 | unicas=17
[2026-06-16 17:11:44.281] [INFO] [Rank 3] [Mapper] Map completado: demo_doc_36 | palabras=16 | unicas=16
[2026-06-16 17:11:44.281] [INFO] [Rank 3] [Mapper] Map completado: demo_doc_40 | palabras=12 | unicas=12
[2026-06-16 17:11:44.281] [INFO] [Rank 3] [Mapper] Map completado: demo_doc_44 | palabras=17 | unicas=17
[2026-06-16 17:11:44.281] [INFO] [Rank 3] [Mapper] Map completado: demo_doc_48 | palabras=16 | unicas=16
[2026-06-16 17:11:44.281] [INFO] [Rank 3] [Mapper] Map completado: demo_doc_52 | palabras=12 | unicas=12
[2026-06-16 17:11:44.281] [INFO] [Rank 3] [Mapper] Map completado: demo_doc_56 | palabras=17 | unicas=17
[2026-06-16 17:11:44.281] [INFO] [Rank 3] [Mapper] Map completado: demo_doc_60 | palabras=16 | unicas=16
[2026-06-16 17:11:44.281] [INFO] [Rank 3] [Mapper] Map completado: demo_doc_64 | palabras=12 | unicas=12
[2026-06-16 17:11:44.281] [INFO] [Rank 3] [Mapper] Map completado: demo_doc_68 | palabras=17 | unicas=17
[2026-06-16 17:11:44.281] [INFO] [Rank 3] [Mapper] Map completado: demo_doc_72 | palabras=16 | unicas=16
[2026-06-16 17:11:44.281] [INFO] [Rank 3] [Mapper] Map completado: demo_doc_76 | palabras=12 | unicas=12
[2026-06-16 17:11:44.281] [INFO] [Rank 3] [Mapper] Map completado: demo_doc_80 | palabras=17 | unicas=17
[2026-06-16 17:11:44.281] [INFO] [Rank 3] [Mapper] Map completado: demo_doc_84 | palabras=16 | unicas=16
[2026-06-16 17:11:44.281] [INFO] [Rank 3] [Mapper] Map completado: demo_doc_88 | palabras=12 | unicas=12
[2026-06-16 17:11:55.835] [INFO] [Rank 3] [Engine] Inicializado rank 3 de 4 procesos
[2026-06-16 17:11:55.851] [INFO] [Rank 3] [Mapper] Map completado: demo_doc_4 | palabras=12 | unicas=12
[2026-06-16 17:11:55.851] [INFO] [Rank 3] [Mapper] Map completado: demo_doc_8 | palabras=17 | unicas=17
[2026-06-16 17:11:55.851] [INFO] [Rank 3] [Mapper] Map completado: demo_doc_12 | palabras=16 | unicas=16
[2026-06-16 17:11:55.851] [INFO] [Rank 3] [Mapper] Map completado: demo_doc_16 | palabras=12 | unicas=12
[2026-06-16 17:11:55.852] [INFO] [Rank 3] [Mapper] Map completado: demo_doc_20 | palabras=17 | unicas=17
[2026-06-16 17:11:55.852] [INFO] [Rank 3] [Mapper] Map completado: demo_doc_24 | palabras=16 | unicas=16
[2026-06-16 17:11:55.852] [INFO] [Rank 3] [Mapper] Map completado: demo_doc_28 | palabras=12 | unicas=12
[2026-06-16 17:11:55.852] [INFO] [Rank 3] [Mapper] Map completado: demo_doc_32 | palabras=17 | unicas=17
[2026-06-16 17:11:55.852] [INFO] [Rank 3] [Mapper] Map completado: demo_doc_36 | palabras=16 | unicas=16
[2026-06-16 17:11:55.852] [INFO] [Rank 3] [Mapper] Map completado: demo_doc_40 | palabras=12 | unicas=12
[2026-06-16 17:11:55.852] [INFO] [Rank 3] [Mapper] Map completado: demo_doc_44 | palabras=17 | unicas=17
[2026-06-16 17:11:55.852] [INFO] [Rank 3] [Mapper] Map completado: demo_doc_48 | palabras=16 | unicas=16
[2026-06-16 17:11:55.852] [INFO] [Rank 3] [Mapper] Map completado: demo_doc_52 | palabras=12 | unicas=12
[2026-06-16 17:11:55.852] [INFO] [Rank 3] [Mapper] Map completado: demo_doc_56 | palabras=17 | unicas=17
[2026-06-16 17:11:55.852] [INFO] [Rank 3] [Mapper] Map completado: demo_doc_60 | palabras=16 | unicas=16
[2026-06-16 17:11:55.852] [INFO] [Rank 3] [Mapper] Map completado: demo_doc_64 | palabras=12 | unicas=12
[2026-06-16 17:11:55.852] [INFO] [Rank 3] [Mapper] Map completado: demo_doc_68 | palabras=17 | unicas=17
[2026-06-16 17:11:55.852] [INFO] [Rank 3] [Mapper] Map completado: demo_doc_72 | palabras=16 | unicas=16
[2026-06-16 17:11:55.853] [INFO] [Rank 3] [Mapper] Map completado: demo_doc_76 | palabras=12 | unicas=12
[2026-06-16 17:11:55.853] [INFO] [Rank 3] [Mapper] Map completado: demo_doc_80 | palabras=17 | unicas=17
[2026-06-16 17:11:55.853] [INFO] [Rank 3] [Mapper] Map completado: demo_doc_84 | palabras=16 | unicas=16
[2026-06-16 17:11:55.853] [INFO] [Rank 3] [Mapper] Map completado: demo_doc_88 | palabras=12 | unicas=12
[2026-06-16 17:20:10.513] [INFO] [Rank 3] [Engine] Inicializado rank 3 de 4 procesos
[2026-06-16 17:20:10.537] [INFO] [Rank 3] [Mapper] Map completado: demo_doc_4 | palabras=12 | unicas=12
[2026-06-16 17:20:10.537] [INFO] [Rank 3] [Mapper] Map completado: demo_doc_8 | palabras=17 | unicas=17
[2026-06-16 17:20:10.537] [INFO] [Rank 3] [Mapper] Map completado: demo_doc_12 | palabras=16 | unicas=16
[2026-06-16 17:20:10.537] [INFO] [Rank 3] [Mapper] Map completado: demo_doc_16 | palabras=12 | unicas=12
[2026-06-16 17:20:10.537] [INFO] [Rank 3] [Mapper] Map completado: demo_doc_20 | palabras=17 | unicas=17
[2026-06-16 17:20:10.537] [INFO] [Rank 3] [Mapper] Map completado: demo_doc_24 | palabras=16 | unicas=16
[2026-06-16 17:20:10.537] [INFO] [Rank 3] [Mapper] Map completado: demo_doc_28 | palabras=12 | unicas=12
[2026-06-16 17:20:10.537] [INFO] [Rank 3] [Mapper] Map completado: demo_doc_32 | palabras=17 | unicas=17
[2026-06-16 17:20:10.537] [INFO] [Rank 3] [Mapper] Map completado: demo_doc_36 | palabras=16 | unicas=16
[2026-06-16 17:20:10.537] [INFO] [Rank 3] [Mapper] Map completado: demo_doc_40 | palabras=12 | unicas=12
[2026-06-16 17:20:10.537] [INFO] [Rank 3] [Mapper] Map completado: demo_doc_44 | palabras=17 | unicas=17
[2026-06-16 17:20:10.538] [INFO] [Rank 3] [Mapper] Map completado: demo_doc_48 | palabras=16 | unicas=16
[2026-06-16 17:20:10.538] [INFO] [Rank 3] [Mapper] Map completado: demo_doc_52 | palabras=12 | unicas=12
[2026-06-16 17:20:10.538] [INFO] [Rank 3] [Mapper] Map completado: demo_doc_56 | palabras=17 | unicas=17
[2026-06-16 17:20:10.538] [INFO] [Rank 3] [Mapper] Map completado: demo_doc_60 | palabras=16 | unicas=16
[2026-06-16 17:20:10.538] [INFO] [Rank 3] [Mapper] Map completado: demo_doc_64 | palabras=12 | unicas=12
[2026-06-16 17:20:10.538] [INFO] [Rank 3] [Mapper] Map completado: demo_doc_68 | palabras=17 | unicas=17
[2026-06-16 17:20:10.538] [INFO] [Rank 3] [Mapper] Map completado: demo_doc_72 | palabras=16 | unicas=16
[2026-06-16 17:20:10.538] [INFO] [Rank 3] [Mapper] Map completado: demo_doc_76 | palabras=12 | unicas=12
[2026-06-16 17:20:10.538] [INFO] [Rank 3] [Mapper] Map completado: demo_doc_80 | palabras=17 | unicas=17
[2026-06-16 17:20:10.538] [INFO] [Rank 3] [Mapper] Map completado: demo_doc_84 | palabras=16 | unicas=16
[2026-06-16 17:20:10.538] [INFO] [Rank 3] [Mapper] Map completado: demo_doc_88 | palabras=12 | unicas=12
[2026-06-16 17:20:13.927] [INFO] [Rank 3] [Engine] Inicializado rank 3 de 4 procesos
[2026-06-16 17:20:13.945] [INFO] [Rank 3] [Mapper] Map completado: demo_doc_4 | palabras=12 | unicas=12
